epoch,model,seq_len,pred_len,data,batch_size,train_loss,vali_loss,test_loss,time_cost,learning_rate,date
504,GLinear,336,24,ETTh1,16,0.19029,0.42942,0.31399,8.75,0.0,2025-04-19 14:56:03
505,GLinear,336,24,ETTh1,16,0.19031,0.42882,0.31399,8.84,0.0,2025-04-19 14:56:12
506,GLinear,336,24,ETTh1,16,0.19032,0.42866,0.31399,8.7,0.0,2025-04-19 14:56:20
507,GLinear,336,24,ETTh1,16,0.19027,0.42946,0.31399,9.0,0.0,2025-04-19 14:56:29
508,GLinear,336,24,ETTh1,16,0.19029,0.42976,0.31399,8.9,0.0,2025-04-19 14:56:38
509,GLinear,336,24,ETTh1,16,0.19028,0.42938,0.31399,8.73,0.0,2025-04-19 14:56:47
510,GLinear,336,24,ETTh1,16,0.19028,0.42868,0.31399,9.05,0.0,2025-04-19 14:56:56
511,GLinear,336,24,ETTh1,16,0.19032,0.42896,0.31399,8.85,0.0,2025-04-19 14:57:05
512,GLinear,336,24,ETTh1,16,0.19027,0.42919,0.31399,8.62,0.0,2025-04-19 14:57:13
513,GLinear,336,24,ETTh1,16,0.19024,0.42924,0.31399,8.87,0.0,2025-04-19 14:57:22
514,GLinear,336,24,ETTh1,16,0.19027,0.42965,0.31399,8.86,0.0,2025-04-19 14:57:31
515,GLinear,336,24,ETTh1,16,0.19028,0.42918,0.31399,8.83,0.0,2025-04-19 14:57:40
516,GLinear,336,24,ETTh1,16,0.19013,0.42885,0.31399,8.79,0.0,2025-04-19 14:57:49
517,GLinear,336,24,ETTh1,16,0.19021,0.42854,0.31399,8.84,0.0,2025-04-19 14:57:58
518,GLinear,336,24,ETTh1,16,0.19023,0.42948,0.31399,8.83,0.0,2025-04-19 14:58:06
519,GLinear,336,24,ETTh1,16,0.19026,0.42884,0.31399,8.74,0.0,2025-04-19 14:58:15
520,GLinear,336,24,ETTh1,16,0.1903,0.42896,0.31399,8.86,0.0,2025-04-19 14:58:24
521,GLinear,336,24,ETTh1,16,0.19026,0.4294,0.31399,8.72,0.0,2025-04-19 14:58:33
522,GLinear,336,24,ETTh1,16,0.19029,0.42952,0.31399,8.79,0.0,2025-04-19 14:58:42
523,GLinear,336,24,ETTh1,16,0.19027,0.42878,0.31399,9.09,0.0,2025-04-19 14:58:51
524,GLinear,336,24,ETTh1,16,0.19023,0.42897,0.31399,9.01,0.0,2025-04-19 14:59:00
525,GLinear,336,24,ETTh1,16,0.19027,0.42951,0.31399,8.92,0.0,2025-04-19 14:59:09
526,GLinear,336,24,ETTh1,16,0.19028,0.4294,0.31399,8.85,0.0,2025-04-19 14:59:17
527,GLinear,336,24,ETTh1,16,0.19027,0.42904,0.31399,9.11,0.0,2025-04-19 14:59:27
528,GLinear,336,24,ETTh1,16,0.19027,0.42924,0.31399,9.03,0.0,2025-04-19 14:59:36
529,GLinear,336,24,ETTh1,16,0.19031,0.42914,0.31399,8.78,0.0,2025-04-19 14:59:44
530,GLinear,336,24,ETTh1,16,0.1903,0.42902,0.31399,8.82,0.0,2025-04-19 14:59:53
531,GLinear,336,24,ETTh1,16,0.19031,0.42928,0.31399,8.59,0.0,2025-04-19 15:00:02
532,GLinear,336,24,ETTh1,16,0.19027,0.42949,0.31399,8.91,0.0,2025-04-19 15:00:11
533,GLinear,336,24,ETTh1,16,0.19025,0.42877,0.31399,8.9,0.0,2025-04-19 15:00:20
534,GLinear,336,24,ETTh1,16,0.19026,0.42955,0.31399,8.84,0.0,2025-04-19 15:00:28
535,GLinear,336,24,ETTh1,16,0.1903,0.42867,0.31399,8.94,0.0,2025-04-19 15:00:37
536,GLinear,336,24,ETTh1,16,0.19028,0.42857,0.31399,8.69,0.0,2025-04-19 15:00:46
537,GLinear,336,24,ETTh1,16,0.19024,0.42903,0.31399,9.01,0.0,2025-04-19 15:00:55
538,GLinear,336,24,ETTh1,16,0.19032,0.42818,0.31399,8.77,0.0,2025-04-19 15:01:04
539,GLinear,336,24,ETTh1,16,0.1903,0.42957,0.31399,8.09,0.0,2025-04-19 15:01:12
540,GLinear,336,24,ETTh1,16,0.1902,0.42917,0.31399,8.66,0.0,2025-04-19 15:01:21
541,GLinear,336,24,ETTh1,16,0.19031,0.42919,0.31399,8.73,0.0,2025-04-19 15:01:29
542,GLinear,336,24,ETTh1,16,0.19031,0.42883,0.31399,9.01,0.0,2025-04-19 15:01:38
543,GLinear,336,24,ETTh1,16,0.19029,0.42949,0.31399,8.66,0.0,2025-04-19 15:01:47
544,GLinear,336,24,ETTh1,16,0.19016,0.42892,0.31399,8.84,0.0,2025-04-19 15:01:56
545,GLinear,336,24,ETTh1,16,0.19028,0.42879,0.31399,8.55,0.0,2025-04-19 15:02:04
546,GLinear,336,24,ETTh1,16,0.19024,0.42899,0.31399,8.97,0.0,2025-04-19 15:02:13
547,GLinear,336,24,ETTh1,16,0.19028,0.42819,0.31399,8.9,0.0,2025-04-19 15:02:22
548,GLinear,336,24,ETTh1,16,0.19012,0.42805,0.31399,8.87,0.0,2025-04-19 15:02:31
549,GLinear,336,24,ETTh1,16,0.19021,0.42928,0.31399,8.75,0.0,2025-04-19 15:02:40
550,GLinear,336,24,ETTh1,16,0.19023,0.42948,0.31399,8.99,0.0,2025-04-19 15:02:49
551,GLinear,336,24,ETTh1,16,0.19011,0.42887,0.31399,9.05,0.0,2025-04-19 15:02:58
552,GLinear,336,24,ETTh1,16,0.19028,0.4295,0.31399,9.21,0.0,2025-04-19 15:03:07
553,GLinear,336,24,ETTh1,16,0.19029,0.42944,0.31399,8.76,0.0,2025-04-19 15:03:16
554,GLinear,336,24,ETTh1,16,0.19033,0.42799,0.31399,9.15,0.0,2025-04-19 15:03:25
555,GLinear,336,24,ETTh1,16,0.19029,0.42923,0.31399,9.11,0.0,2025-04-19 15:03:34
556,GLinear,336,24,ETTh1,16,0.19027,0.42961,0.31399,8.82,0.0,2025-04-19 15:03:43
557,GLinear,336,24,ETTh1,16,0.19029,0.42875,0.31399,9.08,0.0,2025-04-19 15:03:52
558,GLinear,336,24,ETTh1,16,0.19024,0.42874,0.31399,9.01,0.0,2025-04-19 15:04:01
559,GLinear,336,24,ETTh1,16,0.19029,0.42947,0.31399,8.91,0.0,2025-04-19 15:04:10
560,GLinear,336,24,ETTh1,16,0.19021,0.42853,0.31399,9.11,0.0,2025-04-19 15:04:19
561,GLinear,336,24,ETTh1,16,0.19019,0.42914,0.31399,9.1,0.0,2025-04-19 15:04:28
562,GLinear,336,24,ETTh1,16,0.19033,0.42901,0.31399,8.82,0.0,2025-04-19 15:04:37
563,GLinear,336,24,ETTh1,16,0.19028,0.42869,0.31399,8.89,0.0,2025-04-19 15:04:46
564,GLinear,336,24,ETTh1,16,0.19033,0.42955,0.31399,9.1,0.0,2025-04-19 15:04:55
565,GLinear,336,24,ETTh1,16,0.19032,0.42913,0.31399,8.99,0.0,2025-04-19 15:05:04
566,GLinear,336,24,ETTh1,16,0.19025,0.42922,0.31399,8.94,0.0,2025-04-19 15:05:13
567,GLinear,336,24,ETTh1,16,0.19026,0.42913,0.31399,8.96,0.0,2025-04-19 15:05:22
568,GLinear,336,24,ETTh1,16,0.19031,0.42846,0.31399,8.99,0.0,2025-04-19 15:05:31
569,GLinear,336,24,ETTh1,16,0.19031,0.42946,0.31399,8.97,0.0,2025-04-19 15:05:40
570,GLinear,336,24,ETTh1,16,0.19024,0.42925,0.31399,9.05,0.0,2025-04-19 15:05:49
571,GLinear,336,24,ETTh1,16,0.19016,0.42932,0.31399,8.68,0.0,2025-04-19 15:05:58
572,GLinear,336,24,ETTh1,16,0.1903,0.42944,0.31399,8.92,0.0,2025-04-19 15:06:07
573,GLinear,336,24,ETTh1,16,0.19033,0.42967,0.31399,8.87,0.0,2025-04-19 15:06:15
574,GLinear,336,24,ETTh1,16,0.19027,0.42851,0.31399,8.72,0.0,2025-04-19 15:06:24
575,GLinear,336,24,ETTh1,16,0.19018,0.42959,0.31399,8.88,0.0,2025-04-19 15:06:33
576,GLinear,336,24,ETTh1,16,0.19031,0.42778,0.31399,9.13,0.0,2025-04-19 15:06:42
577,GLinear,336,24,ETTh1,16,0.19029,0.42955,0.31399,8.98,0.0,2025-04-19 15:06:51
578,GLinear,336,24,ETTh1,16,0.19026,0.4295,0.31399,9.0,0.0,2025-04-19 15:07:00
579,GLinear,336,24,ETTh1,16,0.19017,0.42949,0.31399,9.0,0.0,2025-04-19 15:07:09
580,GLinear,336,24,ETTh1,16,0.1903,0.42947,0.31399,8.9,0.0,2025-04-19 15:07:18
581,GLinear,336,24,ETTh1,16,0.19022,0.42758,0.31399,8.92,0.0,2025-04-19 15:07:27
582,GLinear,336,24,ETTh1,16,0.19024,0.42922,0.31399,8.87,0.0,2025-04-19 15:07:36
583,GLinear,336,24,ETTh1,16,0.19028,0.42931,0.31399,8.81,0.0,2025-04-19 15:07:45
584,GLinear,336,24,ETTh1,16,0.19031,0.42895,0.31399,9.0,0.0,2025-04-19 15:07:54
585,GLinear,336,24,ETTh1,16,0.19031,0.42832,0.31399,9.1,0.0,2025-04-19 15:08:03
586,GLinear,336,24,ETTh1,16,0.19026,0.42966,0.31399,8.91,0.0,2025-04-19 15:08:12
587,GLinear,336,24,ETTh1,16,0.19026,0.42813,0.31399,9.0,0.0,2025-04-19 15:08:21
588,GLinear,336,24,ETTh1,16,0.19031,0.42976,0.31399,8.83,0.0,2025-04-19 15:08:29
589,GLinear,336,24,ETTh1,16,0.19033,0.42922,0.31399,9.14,0.0,2025-04-19 15:08:39
590,GLinear,336,24,ETTh1,16,0.19032,0.42953,0.31399,8.58,0.0,2025-04-19 15:08:47
591,GLinear,336,24,ETTh1,16,0.1903,0.42933,0.31399,9.03,0.0,2025-04-19 15:08:56
592,GLinear,336,24,ETTh1,16,0.19026,0.42895,0.31399,9.07,0.0,2025-04-19 15:09:05
593,GLinear,336,24,ETTh1,16,0.19023,0.4295,0.31399,9.01,0.0,2025-04-19 15:09:14
594,GLinear,336,24,ETTh1,16,0.19031,0.42875,0.31399,8.83,0.0,2025-04-19 15:09:23
595,GLinear,336,24,ETTh1,16,0.19023,0.42934,0.31399,8.97,0.0,2025-04-19 15:09:32
596,GLinear,336,24,ETTh1,16,0.1903,0.42938,0.31399,8.91,0.0,2025-04-19 15:09:41
597,GLinear,336,24,ETTh1,16,0.19024,0.42949,0.31399,9.09,0.0,2025-04-19 15:09:50
598,GLinear,336,24,ETTh1,16,0.19027,0.42945,0.31399,8.99,0.0,2025-04-19 15:09:59
599,GLinear,336,24,ETTh1,16,0.19026,0.4292,0.31399,9.11,0.0,2025-04-19 15:10:08
600,GLinear,336,24,ETTh1,16,0.19031,0.42942,0.31399,9.0,0.0,2025-04-19 15:10:17
601,GLinear,336,24,ETTh1,16,0.19017,0.42888,0.31399,8.88,0.0,2025-04-19 15:10:26
602,GLinear,336,24,ETTh1,16,0.19031,0.42827,0.31399,8.95,0.0,2025-04-19 15:10:35
603,GLinear,336,24,ETTh1,16,0.19032,0.42862,0.31399,8.7,0.0,2025-04-19 15:10:44
604,GLinear,336,24,ETTh1,16,0.19021,0.42962,0.31399,9.07,0.0,2025-04-19 15:10:53
605,GLinear,336,24,ETTh1,16,0.19016,0.42916,0.31399,9.21,0.0,2025-04-19 15:11:02
606,GLinear,336,24,ETTh1,16,0.19031,0.42962,0.31399,8.73,0.0,2025-04-19 15:11:11
607,GLinear,336,24,ETTh1,16,0.19028,0.42946,0.31399,8.91,0.0,2025-04-19 15:11:20
608,GLinear,336,24,ETTh1,16,0.19028,0.42867,0.31399,9.05,0.0,2025-04-19 15:11:29
609,GLinear,336,24,ETTh1,16,0.19028,0.42838,0.31399,8.92,0.0,2025-04-19 15:11:38
610,GLinear,336,24,ETTh1,16,0.19019,0.42874,0.31399,8.9,0.0,2025-04-19 15:11:46
611,GLinear,336,24,ETTh1,16,0.19033,0.42907,0.31399,8.88,0.0,2025-04-19 15:11:55
612,GLinear,336,24,ETTh1,16,0.19024,0.42888,0.31399,9.08,0.0,2025-04-19 15:12:04
613,GLinear,336,24,ETTh1,16,0.19029,0.42934,0.31399,8.86,0.0,2025-04-19 15:12:13
614,GLinear,336,24,ETTh1,16,0.19028,0.42878,0.31399,8.93,0.0,2025-04-19 15:12:22
615,GLinear,336,24,ETTh1,16,0.19029,0.42922,0.31399,9.12,0.0,2025-04-19 15:12:31
616,GLinear,336,24,ETTh1,16,0.19026,0.42873,0.31399,8.92,0.0,2025-04-19 15:12:40
617,GLinear,336,24,ETTh1,16,0.19026,0.42936,0.31399,8.8,0.0,2025-04-19 15:12:49
618,GLinear,336,24,ETTh1,16,0.19027,0.42936,0.31399,8.88,0.0,2025-04-19 15:12:58
619,GLinear,336,24,ETTh1,16,0.19028,0.42924,0.31399,8.53,0.0,2025-04-19 15:13:07
620,GLinear,336,24,ETTh1,16,0.19025,0.42845,0.31399,9.0,0.0,2025-04-19 15:13:16
621,GLinear,336,24,ETTh1,16,0.19027,0.42925,0.31399,8.98,0.0,2025-04-19 15:13:24
622,GLinear,336,24,ETTh1,16,0.19029,0.42925,0.31399,9.07,0.0,2025-04-19 15:13:34
623,GLinear,336,24,ETTh1,16,0.19027,0.42871,0.31399,8.83,0.0,2025-04-19 15:13:42
624,GLinear,336,24,ETTh1,16,0.1902,0.4285,0.31399,8.9,0.0,2025-04-19 15:13:51
625,GLinear,336,24,ETTh1,16,0.19029,0.42866,0.31399,8.96,0.0,2025-04-19 15:14:00
626,GLinear,336,24,ETTh1,16,0.19034,0.42967,0.31399,9.05,0.0,2025-04-19 15:14:09
627,GLinear,336,24,ETTh1,16,0.19028,0.42921,0.31399,8.97,0.0,2025-04-19 15:14:18
628,GLinear,336,24,ETTh1,16,0.19027,0.42917,0.31399,9.12,0.0,2025-04-19 15:14:27
629,GLinear,336,24,ETTh1,16,0.19021,0.42931,0.31399,8.9,0.0,2025-04-19 15:14:36
630,GLinear,336,24,ETTh1,16,0.1903,0.42922,0.31399,8.87,0.0,2025-04-19 15:14:45
631,GLinear,336,24,ETTh1,16,0.19032,0.42865,0.31399,8.8,0.0,2025-04-19 15:14:54
632,GLinear,336,24,ETTh1,16,0.1903,0.42925,0.31399,8.63,0.0,2025-04-19 15:15:03
633,GLinear,336,24,ETTh1,16,0.19027,0.42936,0.31399,8.86,0.0,2025-04-19 15:15:11
634,GLinear,336,24,ETTh1,16,0.19025,0.42913,0.31399,8.9,0.0,2025-04-19 15:15:20
635,GLinear,336,24,ETTh1,16,0.19027,0.42887,0.31399,9.06,0.0,2025-04-19 15:15:29
636,GLinear,336,24,ETTh1,16,0.19016,0.42955,0.31399,9.03,0.0,2025-04-19 15:15:38
637,GLinear,336,24,ETTh1,16,0.19029,0.42932,0.31399,9.06,0.0,2025-04-19 15:15:48
638,GLinear,336,24,ETTh1,16,0.19016,0.42866,0.31399,8.85,0.0,2025-04-19 15:15:56
639,GLinear,336,24,ETTh1,16,0.19021,0.42907,0.31399,9.93,0.0,2025-04-19 15:16:06
640,GLinear,336,24,ETTh1,16,0.19032,0.42904,0.31399,8.78,0.0,2025-04-19 15:16:15
641,GLinear,336,24,ETTh1,16,0.1902,0.42909,0.31399,9.11,0.0,2025-04-19 15:16:24
642,GLinear,336,24,ETTh1,16,0.19016,0.42881,0.31399,8.84,0.0,2025-04-19 15:16:33
643,GLinear,336,24,ETTh1,16,0.19032,0.42851,0.31399,9.23,0.0,2025-04-19 15:16:42
644,GLinear,336,24,ETTh1,16,0.19017,0.42899,0.31399,8.74,0.0,2025-04-19 15:16:51
645,GLinear,336,24,ETTh1,16,0.19029,0.42947,0.31399,9.22,0.0,2025-04-19 15:17:00
646,GLinear,336,24,ETTh1,16,0.19034,0.42943,0.31399,8.81,0.0,2025-04-19 15:17:09
647,GLinear,336,24,ETTh1,16,0.19029,0.42969,0.31399,8.85,0.0,2025-04-19 15:17:18
648,GLinear,336,24,ETTh1,16,0.19022,0.42953,0.31399,8.82,0.0,2025-04-19 15:17:27
649,GLinear,336,24,ETTh1,16,0.19017,0.42828,0.31399,9.01,0.0,2025-04-19 15:17:36
650,GLinear,336,24,ETTh1,16,0.19026,0.4289,0.31399,8.79,0.0,2025-04-19 15:17:44
651,GLinear,336,24,ETTh1,16,0.19026,0.42944,0.31399,9.0,0.0,2025-04-19 15:17:54
652,GLinear,336,24,ETTh1,16,0.19029,0.42958,0.31399,8.99,0.0,2025-04-19 15:18:02
653,GLinear,336,24,ETTh1,16,0.19029,0.42859,0.31399,8.93,0.0,2025-04-19 15:18:11
654,GLinear,336,24,ETTh1,16,0.19028,0.42874,0.31399,9.11,0.0,2025-04-19 15:18:21
655,GLinear,336,24,ETTh1,16,0.19032,0.42951,0.31399,8.97,0.0,2025-04-19 15:18:29
656,GLinear,336,24,ETTh1,16,0.19026,0.42942,0.31399,8.82,0.0,2025-04-19 15:18:38
657,GLinear,336,24,ETTh1,16,0.19024,0.42809,0.31399,8.91,0.0,2025-04-19 15:18:47
658,GLinear,336,24,ETTh1,16,0.19027,0.42841,0.31399,9.08,0.0,2025-04-19 15:18:56
659,GLinear,336,24,ETTh1,16,0.19019,0.42911,0.31399,8.79,0.0,2025-04-19 15:19:05
660,GLinear,336,24,ETTh1,16,0.19027,0.42897,0.31399,9.01,0.0,2025-04-19 15:19:14
661,GLinear,336,24,ETTh1,16,0.19034,0.42938,0.31399,8.74,0.0,2025-04-19 15:19:23
662,GLinear,336,24,ETTh1,16,0.19021,0.42878,0.31399,8.91,0.0,2025-04-19 15:19:32
663,GLinear,336,24,ETTh1,16,0.19031,0.42893,0.31399,8.89,0.0,2025-04-19 15:19:41
664,GLinear,336,24,ETTh1,16,0.19026,0.42916,0.31399,8.96,0.0,2025-04-19 15:19:50
665,GLinear,336,24,ETTh1,16,0.19024,0.4295,0.31399,9.07,0.0,2025-04-19 15:19:59
666,GLinear,336,24,ETTh1,16,0.19031,0.42906,0.31399,9.03,0.0,2025-04-19 15:20:08
667,GLinear,336,24,ETTh1,16,0.19033,0.42934,0.31399,9.09,0.0,2025-04-19 15:20:17
668,GLinear,336,24,ETTh1,16,0.19027,0.42892,0.31399,8.99,0.0,2025-04-19 15:20:26
669,GLinear,336,24,ETTh1,16,0.19034,0.42883,0.31399,8.82,0.0,2025-04-19 15:20:35
670,GLinear,336,24,ETTh1,16,0.1902,0.42865,0.31399,8.86,0.0,2025-04-19 15:20:43
671,GLinear,336,24,ETTh1,16,0.19028,0.42908,0.31399,9.02,0.0,2025-04-19 15:20:53
672,GLinear,336,24,ETTh1,16,0.19033,0.4283,0.31399,9.01,0.0,2025-04-19 15:21:02
673,GLinear,336,24,ETTh1,16,0.19021,0.4289,0.31399,8.9,0.0,2025-04-19 15:21:10
674,GLinear,336,24,ETTh1,16,0.1902,0.42963,0.31399,9.15,0.0,2025-04-19 15:21:20
675,GLinear,336,24,ETTh1,16,0.19029,0.42845,0.31399,9.14,0.0,2025-04-19 15:21:29
676,GLinear,336,24,ETTh1,16,0.19026,0.42915,0.31399,8.82,0.0,2025-04-19 15:21:38
677,GLinear,336,24,ETTh1,16,0.19027,0.4288,0.31399,8.74,0.0,2025-04-19 15:21:46
678,GLinear,336,24,ETTh1,16,0.19024,0.42968,0.31399,8.84,0.0,2025-04-19 15:21:55
679,GLinear,336,24,ETTh1,16,0.1903,0.42914,0.31399,8.96,0.0,2025-04-19 15:22:04
680,GLinear,336,24,ETTh1,16,0.19022,0.42933,0.31399,8.84,0.0,2025-04-19 15:22:13
681,GLinear,336,24,ETTh1,16,0.19027,0.42989,0.31399,9.2,0.0,2025-04-19 15:22:22
682,GLinear,336,24,ETTh1,16,0.19025,0.42929,0.31399,9.06,0.0,2025-04-19 15:22:31
683,GLinear,336,24,ETTh1,16,0.19025,0.42877,0.31399,9.15,0.0,2025-04-19 15:22:40
684,GLinear,336,24,ETTh1,16,0.1903,0.42961,0.31399,9.26,0.0,2025-04-19 15:22:50
685,GLinear,336,24,ETTh1,16,0.19021,0.42868,0.31399,9.11,0.0,2025-04-19 15:22:59
686,GLinear,336,24,ETTh1,16,0.19024,0.42884,0.31399,9.03,0.0,2025-04-19 15:23:08
687,GLinear,336,24,ETTh1,16,0.1903,0.4291,0.31399,9.04,0.0,2025-04-19 15:23:17
688,GLinear,336,24,ETTh1,16,0.1903,0.42882,0.31399,8.87,0.0,2025-04-19 15:23:26
689,GLinear,336,24,ETTh1,16,0.1903,0.42955,0.31399,8.94,0.0,2025-04-19 15:23:35
690,GLinear,336,24,ETTh1,16,0.19021,0.42979,0.31399,9.04,0.0,2025-04-19 15:23:44
691,GLinear,336,24,ETTh1,16,0.19024,0.42873,0.31399,8.94,0.0,2025-04-19 15:23:53
692,GLinear,336,24,ETTh1,16,0.19028,0.42885,0.31399,8.57,0.0,2025-04-19 15:24:01
693,GLinear,336,24,ETTh1,16,0.19021,0.42919,0.31399,9.11,0.0,2025-04-19 15:24:10
694,GLinear,336,24,ETTh1,16,0.19024,0.42856,0.31399,8.95,0.0,2025-04-19 15:24:19
695,GLinear,336,24,ETTh1,16,0.19032,0.4281,0.31399,8.88,0.0,2025-04-19 15:24:28
696,GLinear,336,24,ETTh1,16,0.1903,0.42894,0.31399,8.91,0.0,2025-04-19 15:24:37
697,GLinear,336,24,ETTh1,16,0.1903,0.42895,0.31399,8.94,0.0,2025-04-19 15:24:46
698,GLinear,336,24,ETTh1,16,0.19026,0.42886,0.31399,9.0,0.0,2025-04-19 15:24:55
699,GLinear,336,24,ETTh1,16,0.19028,0.42925,0.31399,8.9,0.0,2025-04-19 15:25:04
700,GLinear,336,24,ETTh1,16,0.19028,0.42956,0.31399,8.95,0.0,2025-04-19 15:25:13
701,GLinear,336,24,ETTh1,16,0.19025,0.42933,0.31399,8.86,0.0,2025-04-19 15:25:22
702,GLinear,336,24,ETTh1,16,0.19024,0.42954,0.31399,8.64,0.0,2025-04-19 15:25:30
703,GLinear,336,24,ETTh1,16,0.19031,0.42942,0.31399,9.01,0.0,2025-04-19 15:25:39
704,GLinear,336,24,ETTh1,16,0.19024,0.4281,0.31399,9.14,0.0,2025-04-19 15:25:48
705,GLinear,336,24,ETTh1,16,0.19032,0.42879,0.31399,9.07,0.0,2025-04-19 15:25:57
706,GLinear,336,24,ETTh1,16,0.19028,0.42802,0.31399,8.83,0.0,2025-04-19 15:26:06
707,GLinear,336,24,ETTh1,16,0.19028,0.42896,0.31399,8.84,0.0,2025-04-19 15:26:15
708,GLinear,336,24,ETTh1,16,0.19019,0.42957,0.31399,9.01,0.0,2025-04-19 15:26:24
709,GLinear,336,24,ETTh1,16,0.19029,0.42925,0.31399,8.79,0.0,2025-04-19 15:26:33
710,GLinear,336,24,ETTh1,16,0.19025,0.42946,0.31399,8.56,0.0,2025-04-19 15:26:42
711,GLinear,336,24,ETTh1,16,0.19024,0.42821,0.31399,8.71,0.0,2025-04-19 15:26:50
712,GLinear,336,24,ETTh1,16,0.19023,0.42903,0.31399,9.0,0.0,2025-04-19 15:26:59
713,GLinear,336,24,ETTh1,16,0.19029,0.42924,0.31399,8.87,0.0,2025-04-19 15:27:08
714,GLinear,336,24,ETTh1,16,0.19023,0.4294,0.31399,8.62,0.0,2025-04-19 15:27:17
715,GLinear,336,24,ETTh1,16,0.19022,0.42941,0.31399,8.77,0.0,2025-04-19 15:27:25
716,GLinear,336,24,ETTh1,16,0.19026,0.42916,0.31399,8.86,0.0,2025-04-19 15:27:34
717,GLinear,336,24,ETTh1,16,0.19025,0.4292,0.31399,9.0,0.0,2025-04-19 15:27:43
718,GLinear,336,24,ETTh1,16,0.19028,0.42896,0.31399,8.93,0.0,2025-04-19 15:27:52
719,GLinear,336,24,ETTh1,16,0.1903,0.42939,0.31399,8.94,0.0,2025-04-19 15:28:01
720,GLinear,336,24,ETTh1,16,0.19033,0.42893,0.31399,8.9,0.0,2025-04-19 15:28:10
721,GLinear,336,24,ETTh1,16,0.19026,0.42924,0.31399,8.78,0.0,2025-04-19 15:28:19
722,GLinear,336,24,ETTh1,16,0.19029,0.42883,0.31399,8.7,0.0,2025-04-19 15:28:28
723,GLinear,336,24,ETTh1,16,0.19025,0.42933,0.31399,9.0,0.0,2025-04-19 15:28:37
724,GLinear,336,24,ETTh1,16,0.19032,0.42946,0.31399,8.96,0.0,2025-04-19 15:28:46
725,GLinear,336,24,ETTh1,16,0.19026,0.42912,0.31399,8.94,0.0,2025-04-19 15:28:55
726,GLinear,336,24,ETTh1,16,0.19027,0.42851,0.31399,8.97,0.0,2025-04-19 15:29:03
727,GLinear,336,24,ETTh1,16,0.19028,0.42956,0.31399,9.13,0.0,2025-04-19 15:29:13
728,GLinear,336,24,ETTh1,16,0.19024,0.42946,0.31399,8.79,0.0,2025-04-19 15:29:21
729,GLinear,336,24,ETTh1,16,0.1903,0.42892,0.31399,8.84,0.0,2025-04-19 15:29:30
730,GLinear,336,24,ETTh1,16,0.19029,0.42889,0.31399,8.69,0.0,2025-04-19 15:29:39
731,GLinear,336,24,ETTh1,16,0.19025,0.42934,0.31399,8.74,0.0,2025-04-19 15:29:48
732,GLinear,336,24,ETTh1,16,0.1903,0.42861,0.31399,8.86,0.0,2025-04-19 15:29:57
733,GLinear,336,24,ETTh1,16,0.1903,0.42947,0.31399,9.09,0.0,2025-04-19 15:30:06
734,GLinear,336,24,ETTh1,16,0.1903,0.42951,0.31399,8.89,0.0,2025-04-19 15:30:14
735,GLinear,336,24,ETTh1,16,0.19029,0.42903,0.31399,8.63,0.0,2025-04-19 15:30:23
736,GLinear,336,24,ETTh1,16,0.19026,0.42927,0.31399,9.04,0.0,2025-04-19 15:30:32
737,GLinear,336,24,ETTh1,16,0.19033,0.42953,0.31399,9.02,0.0,2025-04-19 15:30:41
738,GLinear,336,24,ETTh1,16,0.19025,0.42945,0.31399,8.83,0.0,2025-04-19 15:30:50
739,GLinear,336,24,ETTh1,16,0.19028,0.42848,0.31399,8.96,0.0,2025-04-19 15:30:59
740,GLinear,336,24,ETTh1,16,0.19023,0.42949,0.31399,8.75,0.0,2025-04-19 15:31:08
741,GLinear,336,24,ETTh1,16,0.19027,0.42942,0.31399,8.9,0.0,2025-04-19 15:31:17
742,GLinear,336,24,ETTh1,16,0.1903,0.42938,0.31399,8.8,0.0,2025-04-19 15:31:25
743,GLinear,336,24,ETTh1,16,0.19028,0.42894,0.31399,8.7,0.0,2025-04-19 15:31:34
744,GLinear,336,24,ETTh1,16,0.19023,0.4295,0.31399,8.91,0.0,2025-04-19 15:31:43
745,GLinear,336,24,ETTh1,16,0.19027,0.42925,0.31399,8.81,0.0,2025-04-19 15:31:52
746,GLinear,336,24,ETTh1,16,0.19026,0.429,0.31399,8.98,0.0,2025-04-19 15:32:01
747,GLinear,336,24,ETTh1,16,0.19025,0.42921,0.31399,8.71,0.0,2025-04-19 15:32:10
748,GLinear,336,24,ETTh1,16,0.19021,0.42927,0.31399,8.56,0.0,2025-04-19 15:32:18
749,GLinear,336,24,ETTh1,16,0.19025,0.4293,0.31399,8.93,0.0,2025-04-19 15:32:27
750,GLinear,336,24,ETTh1,16,0.19033,0.42917,0.31399,8.9,0.0,2025-04-19 15:32:36
751,GLinear,336,24,ETTh1,16,0.19024,0.42807,0.31399,8.67,0.0,2025-04-19 15:32:45
752,GLinear,336,24,ETTh1,16,0.19026,0.42942,0.31399,8.71,0.0,2025-04-19 15:32:53
753,GLinear,336,24,ETTh1,16,0.19024,0.42876,0.31399,8.82,0.0,2025-04-19 15:33:02
754,GLinear,336,24,ETTh1,16,0.19029,0.4296,0.31399,8.75,0.0,2025-04-19 15:33:11
755,GLinear,336,24,ETTh1,16,0.19027,0.42934,0.31399,8.53,0.0,2025-04-19 15:33:19
756,GLinear,336,24,ETTh1,16,0.19031,0.42961,0.31399,9.19,0.0,2025-04-19 15:33:29
